InvoiceID,Branch,City,Category,Unit_Price,Quantity,Date,Time,Payment_Method,Rating,Profit_Margin,Total_Revenue,Profit,profit_per_unit,Year,Month,DayOfWeek,Day
8449,WALM065,Texas City,Home and lifestyle,55.0,2.0,2022-11-25,10:39:00,Credit card,3.0,0.33,110.0,36.300000000000004,18.150000000000002,2022,11,4,25
8450,WALM046,Temple,Fashion accessories,26.0,2.0,2023-12-03,10:51:00,Credit card,3.0,0.48,52.0,24.96,12.48,2023,12,6,3
8451,WALM058,Port Arthur,Home and lifestyle,17.0,3.0,2022-11-02,14:06:00,Credit card,5.0,0.33,51.0,16.830000000000002,5.61,2022,11,2,2
8452,WALM030,Richardson,Fashion accessories,16.0,3.0,2022-11-19,06:30:00,Credit card,4.0,0.48,48.0,23.04,7.68,2022,11,5,19
8453,WALM030,Richardson,Home and lifestyle,34.0,1.0,2023-12-12,07:50:00,Credit card,3.0,0.48,34.0,16.32,16.32,2023,12,1,12
8454,WALM065,Texas City,Fashion accessories,33.0,3.0,2020-11-03,07:08:00,Credit card,5.0,0.33,99.0,32.67,10.89,2020,11,1,3
8455,WALM084,Schertz,Home and lifestyle,34.0,3.0,2023-11-01,09:08:00,Credit card,6.0,0.33,102.0,33.660000000000004,11.22,2023,11,2,1
8456,WALM025,Waco,Fashion accessories,85.0,3.0,2022-11-10,09:49:00,Credit card,4.0,0.48,255.0,122.39999999999999,40.8,2022,11,3,10
8457,WALM050,Victoria,Home and lifestyle,51.0,3.0,2020-12-16,13:07:00,Ewallet,6.0,0.48,153.0,73.44,24.48,2020,12,2,16
8458,WALM009,Plano,Fashion accessories,57.0,1.0,2022-12-28,16:58:00,Credit card,5.0,0.48,57.0,27.36,27.36,2022,12,2,28
8459,WALM086,Rosenberg,Home and lifestyle,40.0,2.0,2023-12-21,10:30:00,Credit card,5.0,0.33,80.0,26.400000000000002,13.200000000000001,2023,12,3,21
8460,WALM089,Southlake,Fashion accessories,25.0,3.0,2022-11-22,06:05:00,Credit card,4.0,0.33,75.0,24.75,8.25,2022,11,1,22
8461,WALM074,Weslaco,Home and lifestyle,35.0,2.0,2021-12-17,06:55:00,Credit card,7.0,0.33,70.0,23.1,11.55,2021,12,4,17
8462,WALM050,Victoria,Fashion accessories,16.0,3.0,2020-12-25,16:13:00,Ewallet,7.0,0.48,48.0,23.04,7.68,2020,12,4,25
8463,WALM089,Southlake,Home and lifestyle,38.0,2.0,2023-12-10,15:59:00,Credit card,3.0,0.33,76.0,25.080000000000002,12.540000000000001,2023,12,6,10
8464,WALM069,Rockwall,Fashion accessories,64.0,2.0,2022-12-10,15:58:00,Credit card,5.0,0.33,128.0,42.24,21.12,2022,12,5,10
8465,WALM050,Victoria,Home and lifestyle,66.0,2.0,2021-12-27,14:20:00,Ewallet,6.0,0.48,132.0,63.36,31.68,2021,12,0,27
8466,WALM029,Round Rock,Fashion accessories,26.0,2.0,2020-12-23,09:44:00,Credit card,5.0,0.48,52.0,24.96,12.48,2020,12,2,23
8467,WALM029,Round Rock,Home and lifestyle,38.0,2.0,2023-11-18,15:32:00,Credit card,6.0,0.48,76.0,36.48,18.24,2023,11,5,18
8468,WALM029,Round Rock,Fashion accessories,19.0,2.0,2022-12-03,06:21:00,Credit card,7.0,0.48,38.0,18.24,9.12,2022,12,5,3
8469,WALM084,Schertz,Home and lifestyle,32.0,3.0,2020-12-01,16:48:00,Credit card,7.0,0.33,96.0,31.68,10.56,2020,12,1,1
8470,WALM056,Rowlett,Fashion accessories,36.0,3.0,2021-11-02,15:22:00,Credit card,5.0,0.33,108.0,35.64,11.88,2021,11,1,2
8471,WALM089,Southlake,Home and lifestyle,15.0,1.0,2020-12-26,13:32:00,Credit card,3.0,0.33,15.0,4.95,4.95,2020,12,5,26
8472,WALM058,Port Arthur,Fashion accessories,51.0,3.0,2021-11-23,08:53:00,Credit card,5.0,0.33,153.0,50.49,16.830000000000002,2021,11,1,23
8473,WALM050,Victoria,Home and lifestyle,19.0,3.0,2022-12-16,14:09:00,Ewallet,3.0,0.48,57.0,27.36,9.12,2022,12,4,16
8474,WALM003,San Antonio,Fashion accessories,31.0,3.0,2022-11-14,09:23:00,Credit card,3.0,0.48,93.0,44.64,14.88,2022,11,0,14
8475,WALM046,Temple,Home and lifestyle,63.0,1.0,2020-12-05,13:45:00,Credit card,6.0,0.48,63.0,30.24,30.24,2020,12,5,5
8476,WALM073,Seguin,Fashion accessories,24.0,1.0,2021-12-02,16:02:00,Credit card,5.0,0.33,24.0,7.92,7.92,2021,12,3,2
8477,WALM046,Temple,Home and lifestyle,40.0,3.0,2022-11-03,15:00:00,Credit card,7.0,0.48,120.0,57.599999999999994,19.2,2022,11,3,3
8478,WALM073,Seguin,Fashion accessories,73.0,1.0,2022-12-24,11:09:00,Credit card,7.0,0.33,73.0,24.09,24.09,2022,12,5,24
8479,WALM084,Schertz,Home and lifestyle,47.0,2.0,2022-11-11,14:34:00,Credit card,6.0,0.33,94.0,31.020000000000003,15.510000000000002,2022,11,4,11
8480,WALM003,San Antonio,Fashion accessories,65.0,1.0,2023-12-25,12:18:00,Credit card,4.0,0.48,65.0,31.2,31.2,2023,12,0,25
8481,WALM009,Plano,Home and lifestyle,85.0,1.0,2022-11-18,10:58:00,Credit card,3.0,0.48,85.0,40.8,40.8,2022,11,4,18
8482,WALM046,Temple,Fashion accessories,48.0,2.0,2020-12-15,15:23:00,Credit card,3.0,0.48,96.0,46.08,23.04,2020,12,1,15
8483,WALM099,Weatherford,Home and lifestyle,56.0,1.0,2022-12-22,11:11:00,Credit card,5.0,0.18,56.0,10.08,10.08,2022,12,3,22
8484,WALM056,Rowlett,Fashion accessories,42.0,1.0,2023-12-13,06:07:00,Credit card,5.0,0.33,42.0,13.860000000000001,13.860000000000001,2023,12,2,13
8485,WALM074,Weslaco,Home and lifestyle,38.0,1.0,2020-11-08,11:14:00,Credit card,6.0,0.33,38.0,12.540000000000001,12.540000000000001,2020,11,6,8
8486,WALM054,Sherman,Fashion accessories,28.0,3.0,2022-12-23,16:31:00,Credit card,4.0,0.21,84.0,17.64,5.88,2022,12,4,23
8487,WALM032,Tyler,Home and lifestyle,63.0,1.0,2021-12-13,14:53:00,Credit card,7.0,0.48,63.0,30.24,30.24,2021,12,0,13
8488,WALM073,Seguin,Fashion accessories,33.0,3.0,2020-12-11,13:46:00,Credit card,7.0,0.33,99.0,32.67,10.89,2020,12,4,11
8489,WALM099,Weatherford,Home and lifestyle,57.0,1.0,2023-12-08,06:36:00,Credit card,5.0,0.18,57.0,10.26,10.26,2023,12,4,8
8490,WALM029,Round Rock,Fashion accessories,69.0,1.0,2023-11-19,13:54:00,Credit card,5.0,0.48,69.0,33.12,33.12,2023,11,6,19
8491,WALM074,Weslaco,Home and lifestyle,42.0,1.0,2021-12-05,08:07:00,Credit card,3.0,0.33,42.0,13.860000000000001,13.860000000000001,2021,12,6,5
8492,WALM025,Waco,Fashion accessories,69.0,2.0,2020-11-23,07:08:00,Credit card,5.0,0.48,138.0,66.24,33.12,2020,11,0,23
8493,WALM058,Port Arthur,Home and lifestyle,85.0,3.0,2021-12-12,08:15:00,Credit card,3.0,0.33,255.0,84.15,28.05,2021,12,6,12
8494,WALM050,Victoria,Fashion accessories,47.0,2.0,2022-12-08,09:46:00,Ewallet,7.0,0.48,94.0,45.12,22.56,2022,12,3,8
8495,WALM056,Rowlett,Home and lifestyle,73.0,1.0,2020-11-13,06:19:00,Credit card,4.0,0.33,73.0,24.09,24.09,2020,11,4,13
8496,WALM009,Plano,Fashion accessories,31.0,1.0,2020-11-05,12:01:00,Credit card,5.0,0.48,31.0,14.879999999999999,14.879999999999999,2020,11,3,5
8497,WALM069,Rockwall,Home and lifestyle,29.0,3.0,2022-12-18,13:01:00,Credit card,5.0,0.33,87.0,28.71,9.57,2022,12,6,18
8498,WALM055,Waxahachie,Fashion accessories,80.0,3.0,2022-11-24,07:39:00,Credit card,4.0,0.33,240.0,79.2,26.400000000000002,2022,11,3,24
8499,WALM038,Sugar Land,Home and lifestyle,31.0,3.0,2021-12-03,07:36:00,Credit card,4.0,0.48,93.0,44.64,14.88,2021,12,4,3
8500,WALM058,Port Arthur,Fashion accessories,66.0,3.0,2023-12-05,14:10:00,Credit card,5.0,0.33,198.0,65.34,21.78,2023,12,1,5
8501,WALM082,Weslaco,Home and lifestyle,57.0,2.0,2023-12-12,09:44:00,Credit card,7.0,0.33,114.0,37.620000000000005,18.810000000000002,2023,12,1,12
8502,WALM084,Schertz,Fashion accessories,23.0,1.0,2023-12-25,16:54:00,Credit card,7.0,0.33,23.0,7.590000000000001,7.590000000000001,2023,12,0,25
8503,WALM003,San Antonio,Home and lifestyle,62.0,1.0,2020-11-18,14:55:00,Credit card,4.0,0.48,62.0,29.759999999999998,29.759999999999998,2020,11,2,18
8504,WALM087,Waxahachie,Fashion accessories,46.0,1.0,2021-12-12,15:17:00,Credit card,7.0,0.33,46.0,15.180000000000001,15.180000000000001,2021,12,6,12
8505,WALM099,Weatherford,Home and lifestyle,55.0,2.0,2021-11-21,09:16:00,Credit card,7.0,0.18,110.0,19.8,9.9,2021,11,6,21
8506,WALM029,Round Rock,Fashion accessories,60.0,2.0,2022-11-30,16:03:00,Credit card,7.0,0.48,120.0,57.599999999999994,28.799999999999997,2022,11,2,30
8507,WALM038,Sugar Land,Home and lifestyle,53.0,1.0,2020-12-27,07:05:00,Credit card,6.0,0.48,53.0,25.439999999999998,25.439999999999998,2020,12,6,27
8508,WALM009,Plano,Fashion accessories,39.0,2.0,2023-12-25,13:57:00,Credit card,6.0,0.48,78.0,37.44,18.72,2023,12,0,25
8509,WALM075,San Marcos,Home and lifestyle,32.0,1.0,2023-12-29,09:16:00,Credit card,7.0,0.33,32.0,10.56,10.56,2023,12,4,29
8510,WALM050,Victoria,Fashion accessories,71.0,3.0,2020-12-26,10:22:00,Ewallet,3.0,0.48,213.0,102.24,34.08,2020,12,5,26
8511,WALM075,San Marcos,Home and lifestyle,40.0,2.0,2023-11-29,15:26:00,Credit card,3.0,0.33,80.0,26.400000000000002,13.200000000000001,2023,11,2,29
8512,WALM050,Victoria,Fashion accessories,20.0,2.0,2020-11-27,15:51:00,Ewallet,5.0,0.48,40.0,19.2,9.6,2020,11,4,27
8513,WALM086,Rosenberg,Home and lifestyle,37.0,3.0,2020-12-16,08:00:00,Credit card,7.0,0.33,111.0,36.63,12.21,2020,12,2,16
8514,WALM058,Port Arthur,Fashion accessories,81.0,2.0,2022-12-01,10:47:00,Credit card,4.0,0.33,162.0,53.46,26.73,2022,12,3,1
8515,WALM056,Rowlett,Home and lifestyle,49.0,3.0,2021-12-15,11:51:00,Credit card,3.0,0.33,147.0,48.510000000000005,16.17,2021,12,2,15
8516,WALM084,Schertz,Fashion accessories,29.0,1.0,2022-11-25,10:46:00,Credit card,5.0,0.33,29.0,9.57,9.57,2022,11,4,25
8517,WALM058,Port Arthur,Home and lifestyle,65.0,1.0,2021-12-31,07:58:00,Credit card,5.0,0.33,65.0,21.45,21.45,2021,12,4,31
8518,WALM030,Richardson,Fashion accessories,80.0,3.0,2020-11-22,10:34:00,Credit card,5.0,0.48,240.0,115.19999999999999,38.4,2020,11,6,22
8519,WALM029,Round Rock,Home and lifestyle,45.0,1.0,2021-11-06,09:38:00,Credit card,7.0,0.48,45.0,21.599999999999998,21.599999999999998,2021,11,5,6
8520,WALM058,Port Arthur,Fashion accessories,15.0,3.0,2021-11-25,06:37:00,Credit card,4.0,0.33,45.0,14.850000000000001,4.95,2021,11,3,25
8521,WALM029,Round Rock,Home and lifestyle,35.0,2.0,2021-11-03,16:57:00,Credit card,4.0,0.48,70.0,33.6,16.8,2021,11,2,3
8522,WALM082,Weslaco,Fashion accessories,25.0,3.0,2023-12-02,09:25:00,Credit card,3.0,0.33,75.0,24.75,8.25,2023,12,5,2
8523,WALM009,Plano,Home and lifestyle,51.0,2.0,2021-12-22,09:11:00,Credit card,5.0,0.48,102.0,48.96,24.48,2021,12,2,22
8524,WALM009,Plano,Fashion accessories,83.0,1.0,2020-11-30,08:06:00,Credit card,3.0,0.48,83.0,39.839999999999996,39.839999999999996,2020,11,0,30
8525,WALM082,Weslaco,Home and lifestyle,65.0,1.0,2022-11-16,16:48:00,Credit card,7.0,0.33,65.0,21.45,21.45,2022,11,2,16
8526,WALM084,Schertz,Fashion accessories,16.0,3.0,2020-11-22,13:14:00,Credit card,6.0,0.33,48.0,15.84,5.28,2020,11,6,22
8527,WALM035,San Angelo,Home and lifestyle,18.0,1.0,2022-11-19,10:35:00,Credit card,7.0,0.48,18.0,8.64,8.64,2022,11,5,19
8528,WALM086,Rosenberg,Fashion accessories,39.0,2.0,2020-11-01,07:11:00,Credit card,4.0,0.33,78.0,25.740000000000002,12.870000000000001,2020,11,6,1
8529,WALM032,Tyler,Home and lifestyle,70.0,2.0,2021-11-15,13:58:00,Credit card,3.0,0.48,140.0,67.2,33.6,2021,11,0,15
8530,WALM009,Plano,Fashion accessories,63.0,3.0,2023-11-10,10:38:00,Credit card,6.0,0.48,189.0,90.72,30.24,2023,11,4,10
8531,WALM032,Tyler,Home and lifestyle,67.0,3.0,2022-11-01,09:31:00,Credit card,4.0,0.48,201.0,96.47999999999999,32.16,2022,11,1,1
8532,WALM038,Sugar Land,Fashion accessories,35.0,3.0,2022-12-04,09:21:00,Credit card,6.0,0.48,105.0,50.4,16.8,2022,12,6,4
8533,WALM029,Round Rock,Home and lifestyle,50.0,1.0,2022-11-18,13:42:00,Credit card,4.0,0.48,50.0,24.0,24.0,2022,11,4,18
8534,WALM050,Victoria,Fashion accessories,15.0,3.0,2020-11-10,11:22:00,Ewallet,7.0,0.48,45.0,21.599999999999998,7.199999999999999,2020,11,1,10
8535,WALM058,Port Arthur,Home and lifestyle,30.0,1.0,2021-12-06,12:49:00,Credit card,5.0,0.33,30.0,9.9,9.9,2021,12,0,6
8536,WALM038,Sugar Land,Fashion accessories,29.0,3.0,2023-12-20,16:12:00,Credit card,3.0,0.48,87.0,41.76,13.92,2023,12,2,20
8537,WALM025,Waco,Home and lifestyle,60.0,3.0,2023-12-10,09:10:00,Credit card,6.0,0.48,180.0,86.39999999999999,28.799999999999997,2023,12,6,10
8538,WALM054,Sherman,Fashion accessories,29.0,1.0,2021-12-17,09:12:00,Credit card,6.0,0.21,29.0,6.09,6.09,2021,12,4,17
8539,WALM089,Southlake,Home and lifestyle,19.0,3.0,2020-12-19,07:14:00,Credit card,5.0,0.33,57.0,18.810000000000002,6.2700000000000005,2020,12,5,19
8540,WALM003,San Antonio,Fashion accessories,81.0,3.0,2021-12-14,16:20:00,Credit card,3.0,0.48,243.0,116.64,38.88,2021,12,1,14
8541,WALM025,Waco,Home and lifestyle,71.0,1.0,2023-12-29,12:26:00,Credit card,3.0,0.48,71.0,34.08,34.08,2023,12,4,29
8542,WALM009,Plano,Fashion accessories,65.0,1.0,2023-11-24,08:11:00,Credit card,5.0,0.48,65.0,31.2,31.2,2023,11,4,24
8543,WALM058,Port Arthur,Home and lifestyle,66.0,3.0,2022-12-20,14:43:00,Credit card,6.0,0.33,198.0,65.34,21.78,2022,12,1,20
8544,WALM058,Port Arthur,Fashion accessories,55.0,1.0,2020-12-27,13:39:00,Credit card,5.0,0.33,55.0,18.150000000000002,18.150000000000002,2020,12,6,27
8545,WALM035,San Angelo,Home and lifestyle,80.0,2.0,2021-12-19,10:04:00,Credit card,5.0,0.48,160.0,76.8,38.4,2021,12,6,19
8546,WALM082,Weslaco,Fashion accessories,69.0,2.0,2023-11-26,15:48:00,Credit card,4.0,0.33,138.0,45.54,22.77,2023,11,6,26
8547,WALM029,Round Rock,Home and lifestyle,60.0,2.0,2022-12-27,12:53:00,Credit card,5.0,0.48,120.0,57.599999999999994,28.799999999999997,2022,12,1,27
8548,WALM074,Weslaco,Fashion accessories,46.0,1.0,2021-11-15,06:31:00,Credit card,6.0,0.33,46.0,15.180000000000001,15.180000000000001,2021,11,0,15
8549,WALM030,Richardson,Home and lifestyle,66.0,3.0,2021-12-08,14:06:00,Credit card,7.0,0.48,198.0,95.03999999999999,31.679999999999996,2021,12,2,8
8550,WALM032,Tyler,Fashion accessories,26.0,3.0,2023-12-18,08:11:00,Credit card,5.0,0.48,78.0,37.44,12.479999999999999,2023,12,0,18
8551,WALM050,Victoria,Home and lifestyle,59.0,3.0,2020-11-28,07:21:00,Ewallet,6.0,0.48,177.0,84.96,28.319999999999997,2020,11,5,28
8552,WALM074,Weslaco,Fashion accessories,23.0,3.0,2023-11-26,15:14:00,Credit card,4.0,0.33,69.0,22.77,7.59,2023,11,6,26
8553,WALM073,Seguin,Home and lifestyle,46.0,3.0,2021-11-08,13:06:00,Credit card,7.0,0.33,138.0,45.54,15.18,2021,11,0,8
8554,WALM084,Schertz,Fashion accessories,76.0,2.0,2021-12-26,08:35:00,Credit card,5.0,0.33,152.0,50.160000000000004,25.080000000000002,2021,12,6,26
8555,WALM058,Port Arthur,Home and lifestyle,29.0,2.0,2022-12-21,10:19:00,Credit card,4.0,0.33,58.0,19.14,9.57,2022,12,2,21
8556,WALM065,Texas City,Fashion accessories,64.0,2.0,2023-11-27,11:35:00,Credit card,6.0,0.33,128.0,42.24,21.12,2023,11,0,27
8557,WALM075,San Marcos,Home and lifestyle,53.0,3.0,2023-11-10,11:34:00,Credit card,5.0,0.33,159.0,52.470000000000006,17.490000000000002,2023,11,4,10
8558,WALM055,Waxahachie,Fashion accessories,36.0,3.0,2020-11-14,10:20:00,Credit card,4.0,0.33,108.0,35.64,11.88,2020,11,5,14
8559,WALM089,Southlake,Home and lifestyle,50.0,1.0,2023-12-04,11:50:00,Credit card,5.0,0.33,50.0,16.5,16.5,2023,12,0,4
8560,WALM009,Plano,Fashion accessories,71.0,2.0,2020-11-01,11:09:00,Credit card,7.0,0.48,142.0,68.16,34.08,2020,11,6,1
8561,WALM074,Weslaco,Home and lifestyle,85.0,1.0,2023-12-30,11:39:00,Credit card,6.0,0.33,85.0,28.05,28.05,2023,12,5,30
8562,WALM009,Plano,Fashion accessories,54.0,2.0,2023-12-19,13:35:00,Credit card,5.0,0.48,108.0,51.839999999999996,25.919999999999998,2023,12,1,19
8563,WALM050,Victoria,Home and lifestyle,32.0,3.0,2021-11-25,08:01:00,Ewallet,6.0,0.48,96.0,46.08,15.36,2021,11,3,25
8564,WALM084,Schertz,Fashion accessories,55.0,1.0,2021-11-17,15:56:00,Cash,5.0,0.33,55.0,18.150000000000002,18.150000000000002,2021,11,2,17
8565,WALM029,Round Rock,Home and lifestyle,43.0,3.0,2020-11-29,12:33:00,Cash,6.0,0.48,129.0,61.919999999999995,20.639999999999997,2020,11,6,29
8566,WALM046,Temple,Fashion accessories,77.0,2.0,2020-12-11,08:08:00,Cash,5.0,0.48,154.0,73.92,36.96,2020,12,4,11
8567,WALM073,Seguin,Home and lifestyle,45.0,2.0,2021-11-30,09:24:00,Cash,6.0,0.33,90.0,29.700000000000003,14.850000000000001,2021,11,1,30
8568,WALM089,Southlake,Fashion accessories,80.0,3.0,2023-11-12,13:17:00,Cash,7.0,0.33,240.0,79.2,26.400000000000002,2023,11,6,12
8569,WALM082,Weslaco,Home and lifestyle,57.0,1.0,2020-11-07,06:38:00,Cash,6.0,0.33,57.0,18.810000000000002,18.810000000000002,2020,11,5,7
8570,WALM075,San Marcos,Fashion accessories,50.0,3.0,2022-12-20,06:22:00,Cash,5.0,0.33,150.0,49.5,16.5,2022,12,1,20
8571,WALM054,Sherman,Home and lifestyle,76.0,2.0,2022-12-18,10:43:00,Cash,5.0,0.21,152.0,31.919999999999998,15.959999999999999,2022,12,6,18
8572,WALM050,Victoria,Fashion accessories,23.0,2.0,2021-11-14,11:22:00,Ewallet,7.0,0.48,46.0,22.08,11.04,2021,11,6,14
8573,WALM025,Waco,Home and lifestyle,63.0,1.0,2023-12-29,12:53:00,Cash,5.0,0.48,63.0,30.24,30.24,2023,12,4,29
8574,WALM074,Weslaco,Fashion accessories,73.0,2.0,2021-11-18,12:17:00,Cash,4.0,0.33,146.0,48.18,24.09,2021,11,3,18
8575,WALM029,Round Rock,Home and lifestyle,55.0,3.0,2022-11-28,16:42:00,Cash,4.0,0.48,165.0,79.2,26.400000000000002,2022,11,0,28
8576,WALM089,Southlake,Fashion accessories,37.0,3.0,2020-12-05,16:03:00,Cash,7.0,0.33,111.0,36.63,12.21,2020,12,5,5
8577,WALM030,Richardson,Home and lifestyle,69.0,3.0,2021-12-01,06:35:00,Cash,5.0,0.48,207.0,99.36,33.12,2021,12,2,1
8578,WALM089,Southlake,Fashion accessories,64.0,2.0,2020-11-13,07:15:00,Cash,3.0,0.33,128.0,42.24,21.12,2020,11,4,13
8579,WALM086,Rosenberg,Home and lifestyle,65.0,1.0,2021-11-25,10:39:00,Cash,5.0,0.33,65.0,21.45,21.45,2021,11,3,25
8580,WALM035,San Angelo,Fashion accessories,46.0,3.0,2022-12-23,14:32:00,Cash,3.0,0.48,138.0,66.24,22.08,2022,12,4,23
8581,WALM055,Waxahachie,Home and lifestyle,17.0,1.0,2023-11-16,08:16:00,Cash,7.0,0.33,17.0,5.61,5.61,2023,11,3,16
8582,WALM025,Waco,Fashion accessories,80.0,3.0,2020-12-09,06:57:00,Cash,3.0,0.48,240.0,115.19999999999999,38.4,2020,12,2,9
8583,WALM065,Texas City,Home and lifestyle,18.0,3.0,2021-11-04,12:46:00,Cash,6.0,0.33,54.0,17.82,5.94,2021,11,3,4
8584,WALM082,Weslaco,Fashion accessories,59.0,2.0,2022-11-17,12:39:00,Cash,5.0,0.33,118.0,38.940000000000005,19.470000000000002,2022,11,3,17
8585,WALM032,Tyler,Home and lifestyle,74.0,2.0,2023-12-06,06:50:00,Cash,5.0,0.48,148.0,71.03999999999999,35.519999999999996,2023,12,2,6
8586,WALM029,Round Rock,Fashion accessories,85.0,3.0,2020-12-06,09:39:00,Cash,4.0,0.48,255.0,122.39999999999999,40.8,2020,12,6,6
8587,WALM046,Temple,Home and lifestyle,46.0,1.0,2023-11-09,07:22:00,Cash,6.0,0.48,46.0,22.08,22.08,2023,11,3,9
8588,WALM099,Weatherford,Fashion accessories,28.0,3.0,2021-12-19,06:08:00,Cash,6.0,0.18,84.0,15.12,5.04,2021,12,6,19
8589,WALM086,Rosenberg,Home and lifestyle,37.0,3.0,2022-11-21,13:08:00,Cash,4.0,0.33,111.0,36.63,12.21,2022,11,0,21
8590,WALM084,Schertz,Fashion accessories,17.0,3.0,2022-12-08,07:01:00,Cash,3.0,0.33,51.0,16.830000000000002,5.61,2022,12,3,8
8591,WALM032,Tyler,Home and lifestyle,22.0,3.0,2021-11-18,11:58:00,Cash,5.0,0.48,66.0,31.68,10.56,2021,11,3,18
8592,WALM082,Weslaco,Fashion accessories,53.0,3.0,2022-12-11,12:20:00,Cash,7.0,0.33,159.0,52.470000000000006,17.490000000000002,2022,12,6,11
8593,WALM075,San Marcos,Home and lifestyle,43.0,3.0,2021-12-06,09:48:00,Cash,3.0,0.33,129.0,42.57,14.19,2021,12,0,6
8594,WALM032,Tyler,Fashion accessories,65.0,1.0,2020-12-20,11:28:00,Cash,4.0,0.48,65.0,31.2,31.2,2020,12,6,20
8595,WALM058,Port Arthur,Home and lifestyle,60.0,2.0,2022-11-26,15:23:00,Cash,3.0,0.33,120.0,39.6,19.8,2022,11,5,26
8596,WALM058,Port Arthur,Fashion accessories,61.0,1.0,2020-11-14,08:58:00,Cash,4.0,0.33,61.0,20.130000000000003,20.130000000000003,2020,11,5,14
8597,WALM082,Weslaco,Home and lifestyle,71.0,2.0,2022-12-01,15:52:00,Cash,4.0,0.33,142.0,46.86,23.43,2022,12,3,1
8598,WALM030,Richardson,Fashion accessories,78.0,1.0,2022-12-09,08:14:00,Cash,3.0,0.48,78.0,37.44,37.44,2022,12,4,9
8599,WALM073,Seguin,Home and lifestyle,21.0,3.0,2020-12-18,09:01:00,Cash,7.0,0.33,63.0,20.790000000000003,6.930000000000001,2020,12,4,18
8600,WALM084,Schertz,Fashion accessories,84.0,1.0,2023-12-05,07:48:00,Cash,3.0,0.33,84.0,27.720000000000002,27.720000000000002,2023,12,1,5
8601,WALM082,Weslaco,Home and lifestyle,79.0,2.0,2022-12-30,06:21:00,Cash,5.0,0.33,158.0,52.14,26.07,2022,12,4,30
8602,WALM029,Round Rock,Fashion accessories,62.0,3.0,2023-11-12,13:25:00,Cash,3.0,0.48,186.0,89.28,29.76,2023,11,6,12
8603,WALM038,Sugar Land,Home and lifestyle,48.0,2.0,2022-12-11,10:54:00,Cash,6.0,0.48,96.0,46.08,23.04,2022,12,6,11
8604,WALM003,San Antonio,Fashion accessories,38.0,3.0,2020-12-31,06:20:00,Cash,4.0,0.48,114.0,54.72,18.24,2020,12,3,31
8605,WALM099,Weatherford,Home and lifestyle,45.0,3.0,2023-12-16,16:31:00,Cash,3.0,0.18,135.0,24.3,8.1,2023,12,5,16
8606,WALM073,Seguin,Fashion accessories,56.0,1.0,2020-11-25,10:49:00,Cash,7.0,0.33,56.0,18.48,18.48,2020,11,2,25
8607,WALM099,Weatherford,Home and lifestyle,58.0,1.0,2020-12-04,12:47:00,Cash,5.0,0.18,58.0,10.44,10.44,2020,12,4,4
8608,WALM030,Richardson,Fashion accessories,69.0,2.0,2021-11-23,14:20:00,Cash,6.0,0.48,138.0,66.24,33.12,2021,11,1,23
8609,WALM073,Seguin,Home and lifestyle,34.0,3.0,2021-11-23,11:35:00,Cash,7.0,0.33,102.0,33.660000000000004,11.22,2021,11,1,23
8610,WALM029,Round Rock,Fashion accessories,65.0,1.0,2021-11-16,12:13:00,Cash,6.0,0.48,65.0,31.2,31.2,2021,11,1,16
8611,WALM069,Rockwall,Home and lifestyle,80.0,2.0,2020-12-08,11:00:00,Cash,4.0,0.33,160.0,52.800000000000004,26.400000000000002,2020,12,1,8
8612,WALM086,Rosenberg,Fashion accessories,31.0,3.0,2021-12-26,09:25:00,Cash,3.0,0.33,93.0,30.69,10.23,2021,12,6,26
8613,WALM075,San Marcos,Home and lifestyle,63.0,3.0,2021-11-02,06:10:00,Cash,7.0,0.33,189.0,62.370000000000005,20.790000000000003,2021,11,1,2
8614,WALM056,Rowlett,Fashion accessories,69.0,3.0,2022-12-31,10:11:00,Cash,7.0,0.33,207.0,68.31,22.77,2022,12,5,31
8615,WALM074,Weslaco,Home and lifestyle,83.0,1.0,2020-12-31,08:58:00,Cash,4.0,0.33,83.0,27.39,27.39,2020,12,3,31
8616,WALM038,Sugar Land,Fashion accessories,48.0,3.0,2020-12-06,07:08:00,Cash,3.0,0.48,144.0,69.12,23.040000000000003,2020,12,6,6
8617,WALM099,Weatherford,Home and lifestyle,69.0,1.0,2022-11-20,07:37:00,Cash,7.0,0.18,69.0,12.42,12.42,2022,11,6,20
8618,WALM089,Southlake,Fashion accessories,41.0,3.0,2021-11-22,09:09:00,Cash,6.0,0.33,123.0,40.59,13.530000000000001,2021,11,0,22
8619,WALM030,Richardson,Home and lifestyle,70.0,1.0,2020-12-17,08:36:00,Cash,5.0,0.48,70.0,33.6,33.6,2020,12,3,17
8620,WALM050,Victoria,Fashion accessories,68.0,3.0,2023-12-13,11:08:00,Ewallet,6.0,0.48,204.0,97.92,32.64,2023,12,2,13
8621,WALM038,Sugar Land,Home and lifestyle,38.0,2.0,2022-11-18,11:14:00,Cash,5.0,0.48,76.0,36.48,18.24,2022,11,4,18
8622,WALM032,Tyler,Fashion accessories,85.0,1.0,2023-11-06,16:34:00,Cash,4.0,0.48,85.0,40.8,40.8,2023,11,0,6
8623,WALM038,Sugar Land,Home and lifestyle,66.0,2.0,2021-11-22,13:54:00,Cash,5.0,0.48,132.0,63.36,31.68,2021,11,0,22
